population,population_density,vulnerable_population,sos_count,medical_emergency_count,injured_people,food_supply_days_remaining,water_supply_days_remaining,medicine_supply_days_remaining,shelter_demand,distance_to_nearest_hospital_km,distance_to_nearest_warehouse_km,accessibility_score,accessibility_risk,rainfall_mm,flood_risk,landslide_risk,weather_severity,road_blockage,connectivity,disaster_severity,request_age_hours,priority_score,priority_level
10414,161.8512298329428,1576,0,0,0,12,14,12,0,129.6279314656102,133.22149021633507,100,0,45.69334233687328,0,0,0,0,1,0,17.25923433709866,1.1858939021260455,LOW
28390,687.6711859237153,5083,513,324,384,4,4,2,46,107.91883228247602,147.8240243157482,52,48,56.35985522925044,5,3,1,6,10,10,65.70503916202027,100.0,CRITICAL
22799,929.0436292698771,4449,161,16,52,7,11,8,2053,74.92265839891235,49.83557520122307,47,53,341.42254544826534,6,5,10,5,8,4,21.60247756482383,23.491718047052416,LOW
44085,2666.693326519622,12519,153,16,80,6,5,5,17278,80.44692579775094,178.0882471411365,31,69,235.48923612282962,8,7,4,6,3,9,46.83763390050056,27.71395714949962,LOW
44189,696.6991200942778,9635,11,2,6,14,14,14,747,146.410457616174,127.08260780532106,36,64,349.4836701569943,5,7,9,7,7,1,56.77727679742898,11.31251135881779,LOW
43057,547.8672274814548,7333,56,20,34,12,12,14,3128,145.03671436322162,91.45777693278148,44,56,315.7820356128674,5,7,8,5,8,2,2.070610359002033,10.695195927003692,LOW
49580,749.2719146659589,12514,685,307,403,8,6,7,11412,36.21401163894597,44.64368487986171,53,47,269.49785201920713,5,4,7,5,6,7,2.922001716647842,100.0,CRITICAL
44520,803.9191577744552,12805,56,9,12,3,5,8,3049,122.61016211427113,189.03717820122927,38,62,243.7248767627443,6,8,5,5,0,9,24.319324431571903,13.616212871139904,LOW
3193,355.3555770224279,177,17,6,9,13,9,7,494,33.60018659421743,153.46295878500877,79,21,19.33556167123718,0,3,0,3,4,4,50.26512571842978,4.087802359003529,LOW
29967,308.9176542630799,8859,112,34,49,11,11,12,505,35.96293429317295,49.52466691931728,29,71,348.9100784012769,6,7,8,8,5,3,19.147102421258005,16.600627444452712,LOW
30223,373.68699427533994,2161,160,55,76,9,13,10,4399,103.03348995386364,74.16504719760266,81,19,167.1368246718857,2,3,5,1,10,4,0.6060552659058938,18.274717440998714,LOW
47199,1438.2005468807595,11969,218,0,0,4,4,1,21047,63.725159295194516,163.83810903673393,27,73,223.9147428285568,8,7,4,7,7,9,21.102574845990066,38.154515121024616,MEDIUM
4127,42.07052583741216,495,10,1,2,9,10,6,988,140.07393903044542,142.1787560109144,87,13,8.781400750808288,2,1,0,1,9,5,6.944353390011162,8.410087307840982,LOW
26439,425.2095702827845,2195,145,74,107,8,10,7,6347,17.90641155992128,155.49901561598762,17,83,374.42940074511483,9,8,9,8,7,6,16.188051364151107,33.7676983098079,LOW
49425,819.2420858819809,7906,111,6,25,5,4,5,10567,79.1712179173765,93.82820942045716,35,65,361.09618443680057,8,7,8,5,8,8,24.32308504999978,13.208885368161303,LOW
43441,571.0890055623755,9165,0,0,0,14,13,14,0,138.18562191425258,146.1304899020117,85,15,217.31121196724223,2,3,7,0,8,0,9.656100887415755,0.0,LOW
22334,271.97404563093966,3243,17,1,2,11,12,9,2439,136.09648076952826,83.4338073441436,71,29,230.92465326734296,4,3,6,2,3,3,51.00507801250769,6.688568629098751,LOW
18547,275.3191009310786,1180,176,11,19,6,6,5,62,27.696735945282477,50.13995421825732,30,70,282.0068849613955,7,7,6,7,5,8,18.79829658844246,27.789973299478707,LOW
26605,1549.5865447742665,5317,91,8,15,9,9,10,544,58.16246651398619,130.2086366198584,85,15,105.87795857446002,3,2,2,0,2,4,47.76827815030481,17.932296993805394,LOW
10730,288.94252448262904,2957,49,16,21,5,10,5,2242,94.77260300677095,195.4426458637709,70,30,88.76624908532102,3,3,1,3,0,7,43.33084897671361,19.656557620619814,LOW
16207,173.95467781808495,2363,0,0,0,14,14,12,0,28.112258291853315,69.01418456511263,79,21,269.6091786406531,3,4,6,0,5,0,64.71025237010213,5.885518046967178,LOW
22476,853.3521043406101,2339,33,7,8,9,13,12,3064,145.3632149466321,97.58422252038253,80,20,41.768978463563265,1,3,1,2,0,3,6.7872218226438505,2.406973674570779,LOW
44762,1109.1819612387624,7190,315,40,81,5,5,4,8767,137.63865266551076,138.0602605032722,47,53,181.6248018893523,6,5,4,5,8,8,15.84447996250203,40.77940253710867,MEDIUM
24276,527.1969899350139,1507,0,0,0,14,10,14,0,29.20777595999803,112.88619360327269,76,24,197.104169599636,1,3,3,3,10,0,62.36025767664429,4.951361221609369,LOW
30580,654.2089701394317,7801,0,0,0,12,12,13,0,22.567541882842885,170.25128118471935,75,25,152.5347907660672,2,1,4,4,5,0,59.282399131577066,8.037794531833157,LOW
1806,28.562725396041877,463,1,0,0,13,10,13,230,17.384230007198468,154.73111422920803,83,17,74.10727027909387,2,1,1,2,0,3,14.235547338516625,0.0,LOW
7276,76.91965772300351,1433,27,7,8,11,14,14,674,136.86933128531152,21.07646873384784,65,35,142.12650573014187,3,2,2,5,10,2,8.203124854147877,7.836609921902259,LOW
27751,995.879982176123,3837,45,7,17,9,6,10,967,33.07545242034182,199.70003444551708,74,26,135.02290142418,3,3,2,2,2,6,61.721264720343854,13.276395719361258,LOW
9974,602.9270768104285,2492,188,32,80,1,4,0,3879,65.36131463893143,152.95646620669876,27,73,199.70626985950014,7,8,6,7,0,10,13.236871062966388,90.0,CRITICAL
40794,1716.9411207335281,7696,137,53,85,13,14,7,2358,70.08344801954044,174.1416300958815,49,51,269.87233663140773,5,4,6,6,1,2,62.784343984061856,29.517192388153727,LOW
22459,251.6192816082708,5760,0,0,0,14,12,14,0,91.8566014109673,133.7275652981158,64,36,387.29404941046823,3,5,9,3,5,0,69.21970100550845,0.0,LOW
6030,90.87891138005827,1253,110,13,21,7,1,7,2350,15.40162484337662,172.69417432888483,64,36,57.66530406973129,4,4,0,3,6,10,16.287674658160434,26.329256024818072,LOW
29820,927.2057950877665,7338,97,3,9,4,3,6,2990,37.879999523074815,31.35276523645479,3,97,349.2068439764327,9,10,8,10,0,9,60.587713394348285,31.547441861812885,LOW
4248,51.48157426339825,848,1,0,0,13,8,10,112,140.06610610324427,76.07018875626996,66,34,113.67120015610497,3,3,3,4,9,1,30.80392293373181,2.218764550618115,LOW
32468,373.92541794735297,4984,169,89,108,6,6,3,4665,136.71946555394257,176.51997928485363,26,74,236.54910800056226,7,7,4,8,4,9,56.89765736987495,45.184153273258815,MEDIUM
33062,387.05736833677156,9571,56,0,1,10,11,6,468,118.28714387382537,48.31449014070952,78,22,218.69477919354722,3,3,5,1,5,3,29.628781179987293,7.965593973355734,LOW
14045,152.1701104111061,2602,0,0,0,14,14,14,0,7.813180614641238,24.865998730204318,69,31,222.77936745130518,2,3,6,4,3,0,5.53328530946076,0.0,LOW
1163,40.15482302596175,234,0,0,0,14,14,14,0,52.4159814319348,159.7425985895916,64,36,289.34344468752516,5,3,7,3,5,0,51.457711991877,1.41994843976937,LOW
35266,459.6177156925944,3707,37,12,15,7,4,6,7589,96.05401662472163,168.74236957222627,65,35,152.67532229959838,4,5,2,2,4,7,11.274237753105902,15.408772163963643,LOW
8494,174.23142195410043,1753,42,0,0,5,10,8,269,44.90258070715397,40.903921456081115,46,54,127.63998529474225,5,5,3,6,10,6,66.78229388614398,9.403426132458083,LOW
28521,335.5811993666835,5501,113,24,70,6,8,7,5690,136.89007078279772,172.32573672871592,32,68,341.13382927419093,7,9,7,5,6,7,30.36885923598014,26.763085774178094,LOW
30803,415.0977682780554,2963,115,7,18,10,8,10,2718,96.91397196570408,140.48588116346224,94,6,88.03801610970811,1,1,1,0,3,3,6.363010575534938,7.899623634994174,LOW
3804,48.297091150707374,246,37,10,21,8,8,4,859,15.426474010884611,108.81570981115094,82,18,72.09841492445723,3,3,1,0,0,5,16.836321056340598,13.825994983181229,LOW
47076,699.1273204291498,9466,102,0,1,5,14,11,2948,136.80581038117694,167.74753662846314,97,3,6.24297466210435,0,1,1,0,1,2,62.170009648940166,13.830411969498748,LOW
39853,1823.4574799364195,9601,362,48,230,2,4,6,19639,143.87616543555228,89.6573573706035,35,65,84.2311128116747,6,5,0,8,5,10,23.457611078126952,44.574090983764094,MEDIUM
18175,320.10887515820616,3286,101,0,1,11,10,7,197,16.268300666800194,46.85885168244547,40,60,207.41257332668334,6,6,3,6,9,7,61.7274516410478,9.240525758083843,LOW
44917,455.808276627201,4792,214,33,40,10,11,9,4744,82.19223405489066,64.1220085560166,67,33,215.40354920564542,2,5,5,3,10,3,12.818501795038648,21.82743483051191,LOW
24438,259.8353542243744,5294,11,1,2,9,11,10,64,48.98782092105471,105.98116347572982,65,35,101.76819647821374,2,3,2,5,1,2,33.97759583577656,5.6122115184891275,LOW
24164,2654.94555720107,1692,139,8,17,13,10,9,2643,61.961666089803344,110.95285060790339,93,7,28.90966801647994,1,0,0,1,4,3,63.29555366274306,7.253132765757358,LOW
2136,103.40116496175746,342,9,2,3,8,5,12,206,31.049426603524573,163.0603570238344,39,61,297.85631853808246,5,6,7,7,3,5,3.960945511112843,12.149411127016053,LOW
20580,1175.04428758675,1869,143,25,32,5,2,7,6290,88.82045479179982,160.35701749394354,19,81,303.1901394249199,7,8,6,9,6,10,22.255818568742864,28.459200909987107,LOW
28228,381.62401445242506,2713,330,126,262,9,10,8,2621,143.90700622108915,120.45964586886923,31,69,399.1345585166246,8,7,10,6,3,6,65.55438864487319,61.29995836741684,HIGH
27236,329.3763413166411,2739,306,80,141,5,7,7,1300,77.94552703938331,158.3492418394405,34,66,360.01182821388704,5,9,9,6,6,6,43.15163243112509,44.39804998538229,MEDIUM
29173,1153.8318636572562,4279,115,13,52,12,11,12,3166,17.02261430219977,46.43695707579749,51,49,370.424825807057,4,7,10,4,10,3,51.71059736808263,8.920117374719563,LOW
38005,716.3185280375346,2386,35,4,6,8,3,4,12033,94.90019335422421,19.512260147725925,29,71,319.28153029757675,6,7,9,8,7,7,60.71218335935713,22.61212866854848,LOW
47823,563.506659295185,7147,436,68,142,9,8,6,2633,54.33233419543227,175.99042630059301,62,38,246.20114135299963,5,5,5,2,6,6,37.93714447824185,41.84496661159724,MEDIUM
47145,631.8337525012275,8388,34,1,3,14,12,14,2170,129.10915249073818,24.355353814926218,97,3,51.41838304180419,1,0,0,0,1,1,60.9436619230444,7.521693473792499,LOW
1354,23.959286403611404,231,7,2,4,8,6,1,66,68.02833150588819,56.870801651359486,37,63,248.9253189823511,6,7,6,6,10,7,46.17166680279119,11.1026924483574,LOW
25048,410.0647881513464,3649,80,14,21,7,8,6,7370,32.96174329662561,142.11060042863306,60,40,22.382344165850654,4,4,0,4,0,8,49.5240072152904,16.557549223774178,LOW
39123,734.0941764513713,10163,171,67,102,12,13,10,7507,32.710315290216016,87.79510814918874,46,54,354.11964450847694,4,6,8,6,4,4,11.42909354452197,26.710367310551067,LOW
7892,237.23135824557997,681,35,5,10,11,11,11,174,116.47080620456825,176.49965428394668,60,40,192.72853416567898,3,5,3,4,6,3,67.63984629028133,8.401159933914503,LOW
47217,804.6922665370416,8330,87,14,68,14,9,10,3081,43.510201754567184,66.61616098583121,74,26,278.98913279032007,2,4,7,2,0,3,57.42003105609647,9.310367446549755,LOW
22056,313.09930630348947,1444,124,11,16,10,13,13,1116,116.24884215308734,12.255555867178266,93,7,20.8974654783856,1,0,0,1,10,3,18.67501372452119,12.430312890116555,LOW
39059,444.0254577588365,2647,91,0,0,7,9,7,3793,34.853660061156916,67.12457170654139,46,54,213.69936916913014,5,5,6,6,7,5,41.9696186463883,18.39278771774006,LOW
26809,409.6249181329832,5186,60,22,28,5,5,2,10095,51.644523461689865,119.83425934511801,69,31,120.50535914134501,5,4,2,1,2,10,27.417312197573015,24.15312663229835,LOW
22419,290.0013149528239,4293,89,66,67,10,14,9,2223,72.49561100375641,81.42829132662574,76,24,113.98730629489826,3,1,2,3,6,3,47.718742914908674,16.688744842795565,LOW
5431,268.7708380325032,1463,55,8,28,8,7,8,1578,141.76339820555035,111.62582359416349,71,29,155.862365881273,4,3,3,2,2,6,71.5528992889766,7.797013276525734,LOW
33470,685.1872617018006,6341,383,9,26,3,7,8,1862,140.10105658930456,176.55364257865355,65,35,0.2557843442139607,4,1,0,5,3,6,3.770867395770628,31.37440447908878,LOW
44715,7596.189671219967,12965,278,75,120,8,8,8,4858,34.99642193623173,183.37216030377002,61,39,186.6643526880694,4,5,6,3,7,4,68.60544011439916,37.98220110020895,MEDIUM
13188,463.8029031752138,819,25,6,18,11,8,9,1184,56.941760980245554,60.5350722842813,78,22,194.62667344317532,3,3,5,1,1,4,5.675980248270991,7.271945847557688,LOW
25842,349.1508073621021,1925,455,0,2,2,5,6,10685,26.662911325796987,97.80668992128113,6,94,345.25236633562565,9,9,9,10,5,9,33.444671462615624,60.190675989852046,HIGH
37657,379.522895428712,2297,486,33,64,2,6,11,139,78.94783650045709,114.33736289587573,24,76,179.41024315299296,6,6,4,10,9,7,34.97080784243068,54.78248194919656,MEDIUM
2827,196.02106416464645,272,6,1,3,8,7,8,838,71.78446985072665,190.33136680876694,66,34,145.42251754706913,4,6,3,1,8,6,19.71379850388631,14.654575733111727,LOW
41272,956.655654807369,7648,287,84,205,7,13,6,5939,135.6102235553562,199.7372906412331,19,81,397.8988205449853,8,7,10,9,9,6,41.018998953267584,54.19373570059763,MEDIUM
41045,506.6862210877864,8676,237,128,134,6,11,8,6418,139.85077977970553,54.727377279890064,46,54,228.48532984099853,5,5,5,6,8,5,60.12843646321183,50.419582849063026,MEDIUM
697,28.585038201940254,42,3,0,2,10,9,11,75,60.61727169605735,148.12617555570492,47,53,189.0452834536558,4,7,5,5,4,6,21.518295956606032,5.394567434411713,LOW
24009,415.8621726438412,6878,283,6,20,11,7,6,6140,76.30200173775347,81.82590182430708,31,69,198.37433381935176,5,6,3,9,2,6,5.53395304212784,29.31053780987621,LOW
35198,471.55900144659677,9170,67,8,29,4,4,1,8901,134.9542561261893,11.540557408380513,36,64,323.67251900352204,8,8,6,4,5,9,45.70828459585026,21.169242681142887,LOW
45042,709.1149268983077,5592,58,26,31,14,11,13,1492,121.97263212303392,11.757979262821447,72,28,136.27054758806435,1,3,1,4,8,1,54.2497767341,10.904775976695655,LOW
15587,681.7759392284605,1080,68,29,38,5,3,5,4551,5.530165144974145,97.50754143682859,29,71,155.66418507437825,7,6,3,8,5,9,68.74839520041901,29.63363312104069,LOW
23171,597.7833587537735,2142,25,4,15,10,12,14,421,51.40863680661946,102.78363347082357,62,38,302.3493437349861,2,4,8,5,3,1,11.906012249301883,2.940302510575937,LOW
25684,323.23092175147536,2099,365,100,267,3,4,5,878,66.15726508073826,14.288242348954103,39,61,29.19349584550779,5,6,0,7,10,9,64.94723040504358,57.11282536047185,MEDIUM
28348,491.71297771745355,2291,96,21,27,6,4,5,6869,38.3088611340686,140.51620918711748,30,70,346.0676632573035,6,8,7,7,4,6,34.97182861902154,18.448056714762025,LOW
42607,7751.218347555456,7653,324,4,11,5,4,6,5554,33.93788430491112,65.8606438330411,34,66,172.08107858718796,6,8,3,6,6,9,17.35671394721897,38.738370528832675,MEDIUM
21166,273.8371223687841,2359,242,68,70,9,8,7,5390,10.478753456373552,116.37968929183039,68,32,232.51719020225937,4,4,6,2,9,6,69.33651561903326,28.603503803230662,LOW
44857,5369.1516361265985,6259,416,141,223,9,7,8,8190,98.28861013511528,67.17462390142957,33,67,302.99046370393404,5,8,9,7,2,6,17.547692843347097,66.64935516522453,HIGH
16208,213.69981026866301,4819,77,4,13,6,8,9,1146,43.06399212005902,41.75551982516836,74,26,106.42076897573793,3,3,3,2,8,4,52.94125928011913,12.01577912294143,LOW
26870,1108.6971644979706,5940,0,0,0,9,10,14,0,12.590340872540398,87.3630103337863,57,43,356.12568332826044,4,5,9,4,0,0,56.619404655895245,2.8311024465414873,LOW
3311,34.48348384753226,951,3,0,0,10,14,11,106,38.49200002656923,54.13193931019514,48,52,391.6899889026443,6,6,10,4,7,1,31.282112248309698,7.720892765562838,LOW
47511,1189.1314608763062,4068,597,1,4,6,9,3,13430,121.27752316123835,111.61218561464193,44,56,197.70974456244983,6,6,3,5,4,8,49.83391639797657,61.576308930556735,HIGH
7046,195.40467035233434,1025,81,14,32,9,6,6,2027,128.46593133874927,47.77742075443119,9,91,374.7749460130693,8,9,8,10,9,7,41.43211086459145,13.41123143382724,LOW
35254,1841.4818356321732,6651,139,65,80,1,9,7,1971,75.04460555302889,106.59713556247914,70,30,0.4514490107931035,3,3,0,3,8,7,14.230341798967915,18.840974439979995,LOW
30706,902.2578359011384,2124,375,35,104,4,5,3,13045,65.3302472092595,39.90191782508484,9,91,357.69513185421135,9,8,9,10,1,9,54.831983571117995,59.924380853782125,MEDIUM
41606,471.28614794436663,2123,0,0,0,13,10,14,0,146.78878555775836,137.48519480229913,100,0,124.41812790052222,0,0,3,0,0,0,66.85315435580506,9.30394673388378,LOW
11911,119.52623568346658,2591,8,0,2,10,8,8,2562,34.08187564027014,153.24816004387057,63,37,124.59816989104078,4,3,3,4,9,5,35.43762091241852,1.38091526114024,LOW
3411,85.29759235074172,717,31,3,4,4,5,7,300,36.22709601391823,30.974904507487416,65,35,91.23554590797576,5,4,3,2,6,8,71.5931831657732,13.961811530251216,LOW
2234,46.91502233677818,341,8,0,0,7,7,6,22,47.320740670277964,98.88245828709445,52,48,126.80556046036075,4,4,1,6,9,7,31.099519917742537,1.8561742351070807,LOW
18727,254.45420845493229,3228,9,1,5,14,8,13,1073,30.04981115075766,23.46562312442598,65,35,85.39383347945405,2,3,1,5,10,2,34.80116516050703,0.0,LOW
9180,102.92795366322139,1412,40,7,12,11,10,8,447,60.008011739607056,123.65466465298046,52,48,362.3476425239887,6,6,9,3,8,3,48.683672249114885,18.002604349384068,LOW
19860,323.77331618922005,1112,41,22,29,11,12,14,1955,137.0709629135143,60.23681660663262,48,52,359.6094908853466,4,8,8,4,4,2,13.782565312040582,10.451866320740288,LOW
18843,446.5701197216747,2522,151,55,65,5,6,9,492,94.22543689114327,110.24864679935449,71,29,40.88452596824901,3,4,1,2,10,5,64.98913971122526,17.847616687633376,LOW
6259,141.60929876712177,590,68,8,18,9,5,8,118,64.73224954877823,108.31759178301533,65,35,57.14337154659699,2,3,2,5,3,8,57.7910049954719,13.356008889344837,LOW
23578,331.6933708687705,1759,245,57,68,9,7,4,371,140.48956521282614,185.6273257768221,51,49,344.80745560426664,5,6,8,4,3,7,62.877835977012225,34.54032914239761,LOW
35653,6719.7098451092625,10310,219,13,23,5,9,1,3479,12.027313708994237,114.32581228805735,29,71,159.57510834909837,5,8,6,8,7,9,44.08343843454225,34.64347107053172,LOW
11611,181.81679511671354,2320,20,2,9,12,10,13,1008,35.4900457957699,120.76971114647998,91,9,67.70867093571131,2,1,2,0,0,3,63.687979224333745,4.026324978318257,LOW
38004,980.1960373481206,8823,47,18,21,12,13,12,960,87.05384773975506,86.31409389523225,62,38,204.2677609746269,2,4,5,5,0,1,49.11803284038094,9.701454439429245,LOW
2302,28.614491846937323,296,7,2,4,7,7,7,282,94.25513036301098,190.3251246047352,52,48,166.66721996803798,4,4,4,6,7,7,37.07660433468181,10.713617764597533,LOW
8655,625.6274895898673,1283,99,10,15,6,7,5,268,10.735838451578907,157.66532279352583,45,55,87.66462149518608,4,5,2,7,1,7,67.12304248490717,17.634221146384352,LOW
8620,141.59183801915302,941,94,19,21,3,7,0,1007,63.440619896534166,64.2270051575399,17,83,288.30088731105377,8,9,8,8,9,10,31.939963470737343,27.49736213427727,LOW
39884,786.7842258989292,2961,105,5,8,11,3,8,1836,99.12732490047655,170.3998212974841,57,43,252.51572493309234,5,4,7,4,5,5,36.29074466766899,16.51545926135665,LOW
47525,719.8475336126613,4503,428,20,101,7,8,8,12403,106.22022922849324,92.1553084351671,87,13,39.864645422176224,2,1,1,1,1,7,12.6223767541126,27.272879587417098,LOW
47754,4278.613798945349,11908,724,221,247,7,4,7,14898,97.53028586485905,167.44675727138284,20,80,370.154685730137,8,8,8,8,4,8,68.25761920491567,100.0,CRITICAL
22418,373.0212067412092,4918,0,0,0,11,14,14,0,51.48166753233406,166.3487329757654,74,26,223.38798629202765,3,3,5,2,2,0,16.305275805054855,1.2725389040094137,LOW
20945,359.0097380451359,3911,51,15,26,7,11,7,8118,18.560417921696878,45.88533548494233,49,51,100.08179482541672,4,5,3,6,6,8,14.901238579704165,14.521764011134774,LOW
30806,528.743008089574,5199,52,11,32,13,13,11,1361,66.93130473080345,143.21681496287962,91,9,82.5167260289454,3,0,2,0,8,1,7.73541420252871,3.178934214619037,LOW
17146,275.0783668549789,4811,0,0,0,14,13,12,0,23.669393418368045,65.22216416824091,100,0,54.37919254888062,0,0,0,0,1,0,32.915200757365774,5.4578198630412835,LOW
47343,683.5107654937818,3228,57,4,6,7,8,4,6875,142.40543048549674,66.52360729860696,67,33,169.8549625561403,4,3,4,3,6,7,20.063440316282925,15.13750507960507,LOW
31565,387.4244230778949,3792,168,18,34,7,4,7,10117,73.8997755732811,66.30613460731034,63,37,54.21640523633471,4,3,2,4,7,7,53.465841537998166,30.65537720955058,LOW
25699,838.9327359401937,3533,253,35,51,1,0,1,7853,51.0025802817458,147.85796703639016,59,41,166.32656503809048,7,4,2,2,9,10,22.487795844589815,90.0,CRITICAL
42476,509.4285908120171,10432,150,59,69,11,10,7,1875,116.1140903122405,53.666947940581856,97,3,59.508171293647074,0,1,0,0,7,3,52.0350737132942,21.16290708900792,LOW
16871,322.36990431377546,5029,125,16,34,4,6,9,3333,77.20254592442826,10.172108696757142,37,63,262.72300860955573,6,7,7,6,6,7,14.51121741850471,25.94118483682449,LOW
12335,1001.1739328248967,1358,135,60,92,4,10,8,3671,49.954933481805256,145.8950021617003,26,74,314.0968086745433,7,7,6,8,3,6,16.94255780310595,26.351610723278377,LOW
